time,ticks,degrees
2.2999999999995246e-05,4098,4098
0.0010249999999999981,3791,3791
0.002028999999999989,3441,3441
0.003033999999999995,3091,3091
0.004038999999999987,2798,2798
0.00504099999999999,2499,2499
0.006043999999999994,2175,2175
0.007046999999999998,1819,1819
0.008049999999999988,1491,1491
0.009053999999999993,1155,1155
0.010055999999999995,843,843
0.011057999999999998,530,530
0.012058999999999986,189,189
0.013059999999999988,16221,16221
0.01406099999999999,15899,15899
0.015061999999999992,15546,15546
0.016062999999999994,15193,15193
0.017063999999999996,14863,14863
0.018064999999999998,14516,14516
0.019066,14200,14200
0.02006899999999999,13822,13822
0.021074999999999997,13452,13452
0.022077999999999987,13135,13135
0.02307899999999999,12814,12814
0.02407999999999999,12495,12495
0.025080999999999992,12146,12146
0.026088,11800,11800
0.02708999999999999,11484,11484
0.02809099999999999,11146,11146
0.029091999999999993,10841,10841
0.030093999999999996,10539,10539
0.031096,10216,10216
0.03209799999999999,9915,9915
0.033107,9563,9563
0.03410899999999999,9258,9258
0.03510999999999999,8954,8954
0.03611099999999999,8623,8623
0.03711199999999999,8321,8321
0.038112999999999994,8009,8009
0.039113999999999996,7701,7701
0.04011899999999999,7343,7343
0.04111999999999999,7036,7036
0.04212099999999999,6704,6704
0.043121999999999994,6406,6406
0.044124,6109,6109
0.045125,5809,5809
0.046125999999999986,5482,5482
0.04713199999999999,5135,5135
0.048132999999999995,4835,4835
0.049134,4530,4530
0.050135,4225,4225
0.05113599999999999,3902,3902
0.05213699999999999,3596,3596
0.05313799999999999,3299,3299
0.054145,2954,2954
0.05514599999999999,2659,2659
0.05614699999999999,2356,2356
0.05714799999999999,2031,2031
0.05814899999999999,1730,1730
0.059149999999999994,1423,1423
0.060150999999999996,1089,1089
0.061154,750,750
0.062155,410,410
0.063156,91,91
0.064157,16155,16155
0.06515799999999998,15807,15807
0.06615899999999998,15478,15478
0.06715999999999998,15152,15152
0.06816699999999999,14772,14772
0.069168,14452,14452
0.070169,14132,14132
0.07117,13786,13786
0.072171,13471,13471
0.073172,13154,13154
0.074173,12832,12832
0.07518399999999999,12458,12458
0.07618499999999999,12085,12085
0.07718599999999999,11767,11767
0.07818699999999999,11449,11449
0.079188,11115,11115
0.080189,10809,10809
0.08119,10457,10457
0.082191,10158,10158
0.083192,9860,9860
0.084193,9533,9533
0.085194,9227,9227
0.08619499999999998,8924,8924
0.08719599999999998,8620,8620
0.08819699999999998,8261,8261
0.08919799999999999,7957,7957
0.09019899999999999,7624,7624
0.09119999999999999,7313,7313
0.09220099999999999,7007,7007
0.093202,6680,6680
0.094203,6381,6381
0.095204,6054,6054
0.096205,5729,5729
0.097206,5436,5436
0.098207,5135,5135
0.099208,4807,4807
0.100209,4507,4507
0.10121099999999998,4204,4204
0.10221199999999998,3852,3852
0.10321299999999999,3548,3548
0.10421399999999999,3256,3256
0.10521499999999999,2934,2934
0.10621599999999999,2632,2632
0.10721699999999999,2337,2337
0.108218,2017,2017
0.109219,1681,1681
0.11022,1352,1352
0.111221,1048,1048
0.112222,680,680
0.113223,418,418
0.114224,73,73
0.11522599999999998,16142,16142
0.11622699999999998,15761,15761
0.11722899999999999,15406,15406
0.11822999999999999,15056,15056
0.11923099999999999,14675,14675
0.12023299999999999,14302,14302
0.121235,13960,13960
0.122239,13591,13591
0.12324,13249,13249
0.124242,12875,12875
0.125243,12534,12534
0.126245,12180,12180
0.12724599999999997,11808,11808
0.128247,11443,11443
0.129249,11108,11108
0.13024999999999998,10778,10778
0.131251,10452,10452
0.132253,10109,10109
0.13325399999999998,9781,9781
0.134255,9429,9429
0.13525700000000002,9078,9078
0.136258,8721,8721
0.13725900000000002,8390,8390
0.13826,8062,8062
0.13926099999999997,7701,7701
0.140262,7396,7396
0.14126299999999997,7090,7090
0.142264,6764,6764
0.143268,6433,6433
0.14426899999999998,6109,6109
0.14527,5815,5815
0.14627099999999998,5518,5518
0.14727200000000001,5193,5193
0.148273,4893,4893
0.14927400000000002,4594,4594
0.150281,4237,4237
0.15128199999999997,3928,3928
0.152283,3631,3631
0.15328399999999998,3308,3308
0.154285,3013,3013
0.15528599999999998,2714,2714
0.156287,2420,2420
0.15728999999999999,2070,2070
0.15829100000000002,1764,1764
0.159292,1436,1436
0.16029300000000002,1132,1132
0.161294,815,815
0.162296,476,476
0.16329699999999997,160,160
0.16430099999999997,16172,16172
0.165302,15847,15847
0.16630299999999998,15522,15522
0.167304,15196,15196
0.16830499999999998,14844,14844
0.169306,14520,14520
0.170307,14204,14204
0.17131200000000002,13831,13831
0.172313,13514,13514
0.17331399999999997,13171,13171
0.174315,12854,12854
0.17531599999999997,12535,12535
0.176317,12211,12211
0.17731799999999998,11868,11868
0.178325,11525,11525
0.17932599999999999,11188,11188
0.18032700000000002,10884,10884
0.181328,10583,10583
0.18232900000000002,10257,10257
0.18333,9957,9957
0.184332,9656,9656
0.18533699999999997,9306,9306
0.186338,9000,9000
0.18733899999999998,8700,8700
0.18833999999999995,8368,8368
0.18934099999999998,8059,8059
0.19034199999999996,7753,7753
0.19134299999999999,7420,7420
0.192349,7088,7088
0.19334999999999997,6759,6759
0.194351,6458,6458
0.19535199999999997,6162,6162
0.196353,5864,5864
0.19735399999999997,5540,5540
0.198355,5242,5242
0.19935599999999998,4893,4893
0.20035699999999995,4592,4592
0.20135799999999998,4287,4287
0.20235899999999996,3961,3961
0.20335999999999999,3656,3656
0.20436099999999996,3354,3354
0.205362,3061,3061
0.20637099999999997,2720,2720
0.207372,2417,2417
0.20837299999999997,2098,2098
0.209374,1797,1797
0.21037499999999998,1486,1486
0.21137599999999995,1154,1154
0.21237699999999998,844,844
0.21338399999999996,483,483
0.214385,164,164
0.21538599999999997,16230,16230
0.216387,15909,15909
0.21738799999999997,15555,15555
0.218389,15229,15229
0.21938999999999997,14903,14903
0.22039999999999998,14532,14532
0.22140099999999996,14158,14158
0.222402,13838,13838
0.22340299999999996,13527,13527
0.224404,13208,13208
0.22540499999999997,12862,12862
0.226406,12513,12513
0.22740699999999997,12171,12171
0.228408,11851,11851
0.22940899999999997,11530,11530
0.23041,11195,11195
0.23141099999999998,10890,10890
0.23241199999999995,10591,10591
0.23341299999999998,10239,10239
0.23441399999999996,9944,9944
0.23541499999999999,9641,9641
0.23641599999999996,9317,9317
0.237417,9014,9014
0.23841799999999996,8708,8708
0.239419,8377,8377
0.24041999999999997,8043,8043
0.241421,7713,7713
0.24242199999999997,7407,7407
0.243423,7100,7100
0.24442399999999997,6796,6796
0.245425,6472,6472
0.24642599999999998,6171,6171
0.24742699999999995,5823,5823
0.24842799999999998,5528,5528
0.24942899999999996,5233,5233
0.25043,4903,4903
0.25143099999999996,4604,4604
0.252432,4303,4303
0.25343299999999996,4000,4000
0.254434,3646,3646
0.25543499999999997,3349,3349
0.256436,3029,3029
0.25743699999999997,2735,2735
0.258438,2437,2437
0.259439,2112,2112
0.26044,1811,1811
0.261441,1479,1479
0.26244199999999995,1149,1149
0.263443,843,843
0.26444399999999996,522,522
0.265445,184,184
0.26644599999999996,16252,16252
0.267447,15928,15928
0.26844799999999996,15549,15549
0.269449,15226,15226
0.27044999999999997,14875,14875
0.271451,14551,14551
0.27245199999999997,14230,14230
0.273453,13915,13915
0.274454,13574,13574
0.275455,13229,13229
0.276456,12886,12886
0.27745699999999995,12569,12569
0.278458,12246,12246
0.27945899999999996,11900,11900
0.28046,11585,11585
0.28146099999999996,11277,11277
0.282462,10917,10917
0.28346299999999996,10615,10615
0.284464,10317,10317
0.28546499999999997,9994,9994
0.286466,9695,9695
0.287467,9395,9395
0.288468,9068,9068
0.289469,8735,8735
0.29047,8436,8436
0.291471,8105,8105
0.29247199999999995,7793,7793
0.293473,7487,7487
0.29447399999999996,7156,7156
0.295475,6856,6856
0.29647599999999996,6502,6502
0.297477,6205,6205
0.29847799999999997,5907,5907
0.299479,5585,5585
0.30047999999999997,5288,5288
0.301481,4990,4990
0.302482,4690,4690
0.303483,4337,4337
0.304484,4031,4031
0.305485,3709,3709
0.30648699999999995,3412,3412
0.307488,3113,3113
0.30848899999999996,2792,2792
0.30949,2498,2498
0.31049099999999996,2148,2148
0.311492,1849,1849
0.31249299999999997,1546,1546
0.313494,1239,1239
0.31449499999999997,904,904
0.315496,588,588
0.316497,283,283
0.317498,16289,16289
0.318499,15969,15969
0.3195,15644,15644
0.320501,15297,15297
0.32150199999999995,14971,14971
0.322503,14645,14645
0.32350399999999996,14301,14301
0.324505,13959,13959
0.32550599999999996,13611,13611
0.326507,13295,13295
0.32750799999999997,12981,12981
0.328509,12661,12661
0.32950999999999997,12315,12315
0.330511,11996,11996
0.331512,11629,11629
0.332513,11314,11314
0.333514,11007,11007
0.334515,10686,10686
0.33551699999999995,10384,10384
0.336518,10087,10087
0.33751899999999996,9787,9787
0.33852,9438,9438
0.33952099999999996,9131,9131
0.340522,8807,8807
0.34152299999999997,8503,8503
0.342524,8196,8196
0.34352499999999997,7867,7867
0.344526,7557,7557
0.345527,7205,7205
0.346528,6901,6901
0.347529,6599,6599
0.34853,6299,6299
0.34953199999999995,5978,5978
0.350533,5680,5680
0.35153399999999996,5386,5386
0.352535,5043,5043
0.35353599999999996,4739,4739
0.354537,4438,4438
0.35553799999999997,4110,4110
0.356539,3810,3810
0.35753999999999997,3511,3511
0.358541,3189,3189
0.359542,2876,2876
0.360543,2555,2555
0.361544,2254,2254
0.362545,1958,1958
0.363546,1630,1630
0.36454699999999995,1327,1327
0.365548,1016,1016
0.36654899999999996,655,655
0.36755,342,342
0.36855099999999996,28,28
0.369552,16064,16064
0.37055299999999997,15742,15742
0.371554,15414,15414
0.37255499999999997,15065,15065
0.373556,14717,14717
0.374557,14397,14397
0.375558,14054,14054
0.376559,13740,13740
0.37756,13425,13425
0.37856199999999995,13079,13079
0.379563,12761,12761
0.38056399999999996,12393,12393
0.381565,12074,12074
0.38256599999999996,11758,11758
0.383567,11418,11418
0.38456799999999997,11109,11109
0.385569,10808,10808
0.38656999999999997,10507,10507
0.387571,10159,10159
0.388572,9862,9862
0.389573,9537,9537
0.390574,9231,9231
0.391575,8933,8933
0.39257699999999995,8603,8603
0.393578,8297,8297
0.39457899999999996,7968,7968
0.39558,7637,7637
0.39658099999999996,7327,7327
0.397582,7024,7024
0.39858299999999997,6699,6699
0.399584,6398,6398
0.40058499999999997,6098,6098
0.401586,5756,5756
0.402587,5458,5458
0.403588,5160,5160
0.404589,4834,4834
0.40559,4534,4534
0.406591,4234,4234
0.40759199999999995,3906,3906
0.408593,3579,3579
0.40959399999999996,3259,3259
0.410595,2962,2962
0.41159599999999996,2670,2670
0.412597,2374,2374
0.41359799999999997,2051,2051
0.414599,1746,1746
0.41559999999999997,1390,1390
0.416601,1087,1087
0.417602,776,776
0.418603,435,435
0.41960699999999995,95,95
0.420608,16162,16162
0.42160899999999996,15812,15812
0.42261,15486,15486
0.42361099999999996,15162,15162
0.424612,14812,14812
0.42561299999999996,14489,14489
0.426614,14172,14172
0.42761499999999997,13833,13833
0.428616,13516,13516
0.42961699999999997,13143,13143
0.430618,12830,12830
0.431619,12510,12510
0.43262,12191,12191
0.433621,11845,11845
0.43462199999999995,11538,11538
0.435623,11223,11223
0.436624,10867,10867
0.43762499999999993,10568,10568
0.43862599999999996,10246,10246
0.439627,9946,9946
0.440628,9646,9646
0.44162899999999994,9325,9325
0.44262999999999997,9018,9018
0.443631,8691,8691
0.444632,8364,8364
0.44563299999999995,8062,8062
0.446634,7752,7752
0.447635,7422,7422
0.44863600000000003,7120,7120
0.449638,6816,6816
0.450639,6463,6463
0.45163999999999993,6166,6166
0.45264099999999996,5868,5868
0.453642,5552,5552
0.454643,5254,5254
0.45564399999999994,4957,4957
0.45664499999999997,4628,4628
0.457646,4302,4302
0.458647,3977,3977
0.45964799999999995,3679,3679
0.460649,3377,3377
0.46165,3082,3082
0.46265100000000003,2766,2766
0.463653,2468,2468
0.464654,2120,2120
0.46565499999999993,1821,1821
0.46665599999999996,1524,1524
0.467657,1187,1187
0.468658,874,874
0.46965899999999994,564,564
0.47065999999999997,256,256
0.471661,16264,16264
0.472662,15944,15944
0.47366299999999995,15595,15595
0.474664,15269,15269
0.475665,14946,14946
0.47666600000000003,14596,14596
0.477668,14277,14277
0.478669,13931,13931
0.47966999999999993,13589,13589
0.48067099999999996,13277,13277
0.481672,12956,12956
0.482673,12609,12609
0.48367399999999994,12291,12291
0.48467499999999997,11976,11976
0.485676,11603,11603
0.486677,11290,11290
0.48767799999999994,10962,10962
0.488679,10659,10659
0.48968,10359,10359
0.49068100000000003,10064,10064
0.49168199999999995,9739,9739
0.492683,9407,9407
0.493684,9083,9083
0.49468499999999993,8781,8781
