time,degrees
2.9000000000001247e-05,-0.020000000000003126
0.010032,-0.030000000000001137
0.02003400000000001,-0.030000000000001137
0.030037000000000008,-0.020000000000003126
0.040038000000000004,-0.020000000000003126
0.05004,-0.020000000000003126
0.06004100000000001,-0.020000000000003126
0.070043,-0.020000000000003126
0.080045,-0.020000000000003126
0.09004700000000002,-0.020000000000003126
0.100049,-0.020000000000003126
0.11005000000000001,-0.020000000000003126
0.12005099999999999,-0.020000000000003126
0.130052,0.00999999999999801
0.140053,0.00999999999999801
0.150055,0.0
0.160056,0.00999999999999801
0.170057,0.00999999999999801
0.18005800000000002,0.00999999999999801
0.19005999999999998,0.0
0.20006100000000002,0.00999999999999801
0.210062,0.00999999999999801
0.22006299999999998,0.00999999999999801
0.23006400000000002,0.0
0.240065,0.00999999999999801
0.250066,0.00999999999999801
0.26006700000000005,0.00999999999999801
0.27006700000000006,0.0
0.280069,0.00999999999999801
0.29007000000000005,0.00999999999999801
0.30007000000000006,0.00999999999999801
0.310072,0.0
0.32007700000000006,0.00999999999999801
0.330079,0.00999999999999801
0.340079,0.0
0.35008000000000006,0.00999999999999801
0.360082,0.00999999999999801
0.37008300000000005,0.00999999999999801
0.38008300000000006,0.00999999999999801
0.390085,0.00999999999999801
0.40008600000000005,0.00999999999999801
0.410088,0.0
0.42008900000000005,0.00999999999999801
0.43008900000000005,0.0
0.44009,0.00999999999999801
0.450091,0.00999999999999801
0.46009200000000006,0.0
0.470093,0.00999999999999801
0.480094,0.0
0.49009500000000006,0.0
0.500096,0.00999999999999801
0.510097,0.00999999999999801
0.520097,0.00999999999999801
0.5300980000000001,0.0
0.540099,0.00999999999999801
0.5501,0.0
0.5601010000000001,0.00999999999999801
0.570102,-0.00999999999999801
0.580102,-0.020000000000003126
0.590103,-0.00999999999999801
0.6001040000000001,-0.00999999999999801
0.610106,0.03999999999999915
0.620106,0.03999999999999915
0.6301070000000001,0.04999999999999716
0.640108,0.04999999999999716
0.650108,0.03999999999999915
0.6601090000000001,0.03999999999999915
0.67011,0.03999999999999915
0.68011,0.03999999999999915
0.69011,0.03999999999999915
0.700111,0.04999999999999716
0.710111,0.03999999999999915
0.7201120000000001,0.03999999999999915
0.730114,0.03999999999999915
0.740114,0.03999999999999915
0.7501150000000001,0.03999999999999915
0.760116,0.03999999999999915
0.770116,0.03999999999999915
0.780116,0.03999999999999915
0.7901170000000001,0.03999999999999915
0.8001170000000001,0.03999999999999915
0.8101170000000001,0.03999999999999915
0.820119,0.03999999999999915
0.8301200000000001,0.03999999999999915
0.840121,0.03999999999999915
0.850121,0.03999999999999915
0.860121,0.03999999999999915
0.870121,0.03999999999999915
0.880121,0.03999999999999915
0.8901220000000001,0.03999999999999915
0.900123,0.03999999999999915
0.910123,0.03999999999999915
0.920123,0.03999999999999915
0.930124,0.03999999999999915
0.9401250000000001,0.03999999999999915
0.950126,0.03999999999999915
0.960127,0.03999999999999915
0.970127,0.03999999999999915
0.980127,0.03999999999999915
0.990127,0.03999999999999915
1.000127,0.03999999999999915
1.010127,0.03999999999999915
1.020127,0.03999999999999915
1.030127,0.03999999999999915
1.040127,0.03999999999999915
1.050128,0.03999999999999915
1.060128,0.03999999999999915
1.070128,0.03999999999999915
1.080128,0.03999999999999915
1.090128,0.03999999999999915
1.100128,0.03999999999999915
1.110128,0.03999999999999915
1.120129,0.03999999999999915
1.130129,0.03999999999999915
1.140129,0.03999999999999915
1.150129,0.03999999999999915
1.160129,0.03999999999999915
1.170129,0.03999999999999915
1.1801300000000001,0.03999999999999915
1.1901300000000001,0.03999999999999915
1.2001300000000001,0.03999999999999915
1.210132,0.03999999999999915
1.220132,0.03999999999999915
1.230132,0.03999999999999915
1.240132,0.03999999999999915
1.250132,0.03999999999999915
1.260133,0.03999999999999915
1.270133,0.03999999999999915
1.280134,0.03999999999999915
1.290135,0.03999999999999915
1.300135,0.03999999999999915
1.310136,0.020000000000003126
1.3201370000000001,-0.00999999999999801
1.3301370000000001,-0.020000000000003126
1.340138,-0.04999999999999716
1.350138,-0.10999999999999943
1.360138,-0.1700000000000017
1.370138,-0.240000000000002
1.380139,-0.3100000000000023
1.390139,-0.3500000000000014
1.400139,-0.36999999999999744
1.410139,-0.46999999999999886
1.420139,-0.5900000000000034
1.430139,-0.6300000000000026
1.44014,-0.7199999999999989
1.45014,-1.0
1.46014,-1.3800000000000026
1.47014,-1.7999999999999972
1.48014,-2.3500000000000014
1.49014,-3.1199999999999974
1.50014,-3.789999999999999
1.51014,-4.189999999999998
1.52014,-4.229999999999997
1.53014,-4.219999999999999
1.54014,-4.049999999999997
1.55014,-3.710000000000001
1.56014,-3.3599999999999994
1.570141,-3.0
1.580141,-2.6700000000000017
1.590141,-2.479999999999997
1.600142,-2.3800000000000026
1.610143,-2.289999999999999
1.620143,-2.1499999999999986
1.6301430000000001,-1.8500000000000014
1.640144,-1.2199999999999989
1.650144,-0.28999999999999915
1.660145,0.4799999999999969
1.6701460000000001,0.5300000000000011
1.6801460000000001,0.38000000000000256
1.690148,0.13000000000000256
1.7001490000000001,0.00999999999999801
1.71015,0.00999999999999801
1.720151,0.00999999999999801
1.7301520000000001,0.00999999999999801
1.740153,0.020000000000003126
1.750153,0.00999999999999801
1.760154,0.00999999999999801
1.770154,0.00999999999999801
1.780154,0.00999999999999801
1.790154,0.00999999999999801
1.800155,0.00999999999999801
1.810155,0.00999999999999801
1.820155,0.00999999999999801
1.830155,0.020000000000003126
1.840155,0.00999999999999801
1.850155,0.00999999999999801
1.8601560000000001,0.00999999999999801
1.870157,0.020000000000003126
1.880157,0.00999999999999801
1.890157,0.020000000000003126
1.900157,0.00999999999999801
1.910157,0.00999999999999801
1.9201570000000001,0.00999999999999801
1.9301570000000001,0.00999999999999801
1.940157,0.00999999999999801
1.9501570000000001,0.00999999999999801
1.960158,0.00999999999999801
1.9701579999999999,0.00999999999999801
1.980158,0.00999999999999801
1.9901579999999999,0.00999999999999801
2.000158,0.00999999999999801
2.0101579999999997,0.00999999999999801
2.020158,0.00999999999999801
2.0301579999999997,0.00999999999999801
2.040158,0.00999999999999801
2.050159,0.00999999999999801
2.0601589999999996,0.00999999999999801
2.070159,0.020000000000003126
2.0801589999999996,0.00999999999999801
2.090159,0.00999999999999801
2.1001589999999997,0.00999999999999801
2.110159,0.00999999999999801
2.12016,0.00999999999999801
2.1301599999999996,0.00999999999999801
2.14016,0.00999999999999801
2.1501599999999996,0.00999999999999801
2.16016,0.00999999999999801
2.1701599999999996,0.00999999999999801
2.18016,0.00999999999999801
2.1901599999999997,0.00999999999999801
2.20016,0.00999999999999801
2.2101599999999997,0.00999999999999801
2.2201609999999996,0.00999999999999801
2.230161,0.00999999999999801
2.2401609999999996,0.00999999999999801
2.250161,0.00999999999999801
2.2601609999999996,0.0
2.270161,-0.04999999999999716
2.280162,-0.1700000000000017
2.2901629999999997,-0.29999999999999716
2.300163,-0.4399999999999977
2.310164,-0.46000000000000085
2.320165,-0.5700000000000003
2.3301649999999996,-0.8599999999999994
2.340165,-1.2000000000000028
2.3501659999999998,-1.6199999999999974
2.360166,-2.4200000000000017
2.3701659999999998,-3.700000000000003
2.3801669999999997,-4.869999999999997
2.390167,-4.979999999999997
2.4001669999999997,-4.700000000000003
2.410167,-4.490000000000002
2.4201669999999997,-4.299999999999997
2.430167,-4.090000000000003
2.440168,-3.8699999999999974
2.4501679999999997,-3.6799999999999997
2.460168,-3.520000000000003
2.4701679999999997,-3.530000000000001
2.480168,-3.6000000000000014
2.490169,-3.780000000000001
2.50017,-3.960000000000001
2.5101709999999997,-4.189999999999998
2.520171,-4.350000000000001
2.5301709999999997,-4.469999999999999
2.540171,-4.560000000000002
2.5501709999999997,-4.630000000000003
2.5601719999999997,-4.659999999999997
2.5701729999999996,-4.68
2.580173,-4.759999999999998
2.5901739999999998,-4.859999999999999
2.6001749999999997,-5.039999999999999
2.6101759999999996,-5.32
2.620176,-5.640000000000001
2.6301759999999996,-5.979999999999997
2.640176,-6.280000000000001
2.6501759999999996,-6.530000000000001
2.660176,-6.759999999999998
2.670177,-6.969999999999999
2.680177,-7.130000000000003
2.690178,-7.259999999999998
2.7001779999999997,-7.32
2.710178,-7.159999999999997
2.7201779999999998,-6.109999999999999
2.7301789999999997,-4.390000000000001
2.740179,-1.6799999999999997
2.7501789999999997,1.740000000000002
2.760179,4.399999999999999
2.77018,5.350000000000001
2.7801799999999997,4.200000000000003
2.79018,1.5499999999999972
