time,degrees
2.8401620000000003,-9
2.850171,-9
2.8601710000000002,-9
2.870171,-9
2.880172,-9
2.890172,-9
2.900172,-9
2.910172,-9
2.920173,-9
2.930173,-9
2.940173,-9
2.950173,-9
2.9601740000000003,-9
2.970174,-9
2.980175,-9
2.9901750000000002,-9
3.000175,-9
3.0101750000000003,-9
3.020175,-9
3.0301750000000003,-9
3.040176,-9
3.050177,-9
3.060177,-9
3.070177,-9
3.080178,-9
3.0901780000000003,-9
3.100178,-9
3.110179,-9
3.1201790000000003,-9
3.130179,-9
3.14018,-9
3.15018,-9
3.16018,-9
3.170181,-9
3.180181,-9
3.190181,-9
3.200181,-9
3.210181,-9
3.220181,-9
3.230181,-9
3.2401820000000003,-9
3.250182,-9
3.260182,-9
3.2701830000000003,-9
3.280183,-9
3.2901830000000003,-9
3.3001840000000002,-8
3.310184,-6
3.3201840000000002,-3
3.330185,1
3.340186,4
3.3501860000000003,6
3.3601900000000002,6
3.370191,4
3.380192,2
3.390193,-1
3.4001930000000002,-3
3.410194,-3
3.420194,-1
3.4301950000000003,1
3.4401960000000003,2
3.450196,3
3.4601960000000003,2
3.470197,1
3.480198,-1
3.490199,-1
3.5002,-1
3.510209,1
3.520209,1
3.5302100000000003,1
3.54021,1
3.5502100000000003,1
3.56021,1
3.5702100000000003,1
3.58021,1
3.590211,1
3.6002110000000003,1
3.610211,1
3.6202110000000003,1
3.630211,1
3.6402110000000003,1
3.650211,1
3.6602110000000003,1
3.670211,1
3.6802110000000003,1
3.690211,1
3.700211,1
3.710211,1
3.720211,1
3.730211,1
3.740211,1
3.750214,1
3.760218,1
3.770219,1
3.78022,1
3.7902210000000003,1
3.800222,1
3.810223,1
3.820224,1
3.8302240000000003,1
3.840225,1
3.8502270000000003,1
3.860227,1
3.870228,1
3.880231,0
3.890232,0
3.900232,0
3.9102330000000003,0
3.920234,0
3.930235,-1
3.940235,-1
3.9502360000000003,-2
3.9602360000000005,-3
3.9702370000000005,-4
3.9802380000000004,-5
3.9902390000000003,-7
4.00024,-7
4.010241,-7
4.0202409999999995,-7
4.030240999999999,-7
4.040242,-7
4.050243,-8
4.060244,-8
4.070244,-9
4.080245,-9
4.090246,-9
4.100245999999999,-9
4.110246,-9
4.120246,-8
4.130247,-8
4.140248,-8
4.150249,-8
4.160248999999999,-8
4.170249999999999,-8
4.180250999999999,-8
4.190251,-8
4.200251,-8
4.210252,-9
4.220253,-9
4.230252999999999,-9
4.240253999999999,-9
4.250254,-9
4.260254,-9
4.270255,-9
4.280256,-9
4.2902569999999995,-9
4.3002579999999995,-9
4.310258999999999,-9
4.320259999999999,-9
4.33026,-9
4.34026,-9
4.350261,-8
4.360262,-6
4.370263,-3
4.3802639999999995,1
4.390264999999999,5
4.4002669999999995,7
4.410267999999999,7
4.420268,5
4.430268,2
4.440269,-1
4.45027,-4
4.460271,-5
4.470272,-4
4.4802729999999995,-2
4.490273999999999,1
4.500274999999999,4
4.510275,6
4.520275,5
4.530276,3
4.5402759999999995,1
4.550275999999999,-2
4.560276,-5
4.570276,-5
4.580276,-3
4.590275999999999,-1
4.600276999999999,3
4.610277,5
4.620277,6
4.6302769999999995,6
4.640276999999999,3
4.650277,1
4.660277,-3
4.670277,-4
4.680276999999999,-3
4.690277999999999,-1
4.700278,1
4.710278,3
4.720279,3
4.7302789999999995,3
4.740278999999999,1
4.750279,-1
4.760279,-2
4.7702789999999995,-1
4.780278999999999,1
4.790279,1
4.800279,1
4.8102789999999995,1
4.820278999999999,1
4.830279,1
4.840279,1
4.850279,1
4.860278999999999,1
4.870279,1
4.880279,1
4.890279,1
4.9002799999999995,1
4.910279999999999,1
4.920280999999999,1
4.930282,1
4.940282,1
4.950283,1
4.9602829999999996,1
4.970282999999999,1
4.980283999999999,1
4.990284,1
5.000284,1
5.0102839999999995,1
5.020284999999999,1
5.030285,1
5.040285,1
5.050286,1
5.060286,1
5.070285999999999,1
5.080286999999999,1
5.090287,1
5.100287,1
5.110288,1
5.120289,1
5.130288999999999,1
5.140289,1
5.15029,1
5.16029,1
5.17029,1
5.1802909999999995,1
5.190290999999999,1
5.200291,1
5.210292,1
5.220292,1
5.2302919999999995,2
5.240292999999999,2
5.250293,3
5.260293,3
5.270293,4
5.2802929999999995,4
5.290292999999999,4
5.300293,4
5.310293,4
5.3202929999999995,5
5.330292999999999,5
5.340293,6
5.350293,6
5.3602929999999995,7
5.3702939999999995,7
5.380293999999999,7
5.390294,8
5.400294,8
5.410295,8
5.420294999999999,9
5.430295,9
5.440295,9
5.450295,9
5.4602949999999995,9
5.470295999999999,9
5.480296,10
5.490296,10
5.500297,11
5.510297,11
5.520296999999999,11
5.530297999999999,12
5.540298,13
5.550298,14
5.5602979999999995,14
5.5702989999999994,14
5.580299,14
5.590304,15
5.6003039999999995,15
5.610303999999999,16
5.620304,16
5.630304,17
5.6403039999999995,17
5.650303999999999,18
5.660304,18
5.670304,18
5.680304,18
5.690303999999999,19
5.700305999999999,19
5.710306,20
5.720306,20
5.730307,21
5.740307,21
5.750306999999999,22
5.760307,22
5.770307,23
5.780307,24
5.790308,24
5.8003089999999995,25
5.810308999999999,26
5.820309,27
5.830309,29
5.8403089999999995,30
5.850308999999999,32
5.860309,34
5.87031,35
5.880311,36
5.890312,37
5.900313,37
5.9103129999999995,37
5.920312999999999,37
5.930313,37
5.940313,38
5.9503129999999995,38
5.9603139999999994,38
5.970314,38
5.980314,38
5.990314,38
6.0003139999999995,38
6.010313999999999,38
6.020314,39
6.030314,39
6.0403139999999995,39
6.050314999999999,39
6.060315,39
6.070315,40
6.080315,40
6.0903149999999995,40
6.100321999999999,40
6.110322,40
6.120323,40
6.130323,40
6.1403229999999995,41
6.1503239999999995,41
6.160323999999999,41
6.170324,41
6.180325,41
6.190325,41
6.200324999999999,41
6.210325,42
6.220326,42
6.230326,42
6.240326,42
6.250325999999999,42
6.260326,42
6.270326,42
6.280326,42
6.290325999999999,43
6.300326,43
6.310327,43
6.320327,43
6.330329,43
6.34033,43
6.350331,43
6.3603309999999995,43
6.370330999999999,43
6.380332,43
6.390333,43
6.400333,43
6.410334,43
6.420335,44
6.4303349999999995,44
6.440335999999999,44
6.450336999999999,44
6.460337,44
6.470337,44
6.480337,44
6.490336999999999,44
6.500337,44
6.510338,44
6.520338,44
6.5303379999999995,44
6.5403389999999995,44
6.550338999999999,44
6.560339,43
6.57034,43
6.58034,43
6.590339999999999,42
6.60034,41
6.610341999999999,40
6.620342,38
6.630342,35
6.640343,31
6.6503429999999994,28
6.660342999999999,24
6.670344,21
6.680345,18
6.690346,14
6.700347,9
6.710347,4
6.720346999999999,-2
6.730347,-6
6.740347,-8
6.750347,-7
6.760346999999999,-5
6.770347999999999,-2
6.780349999999999,2
6.790350999999999,4
6.800355,3
6.8103549999999995,2
6.820354999999999,0
6.830356,-2
6.840357,-2
6.850358,-1
6.860359,1
6.87036,2
6.88036,2
6.8903609999999995,2
6.900361999999999,2
6.910362,1
6.920362,0
6.930362,-1
6.9403619999999995,-1
6.950361999999999,0
6.960363,1
6.970363,1
6.980363,1
6.990362999999999,1
7.000363,1
7.010363,1
7.020363,1
7.0303629999999995,1
7.040362999999999,1
7.050363,1
7.060364,1
7.070365,1
7.080365,1
7.090364999999999,1
7.100365,1
7.110365,1
7.120366,1
7.1303659999999995,1
7.140365999999999,1
7.150366,1
7.160366,1
7.170366,1
7.180365999999999,2
7.190366,2
7.200366,3
7.210366,3
7.220365999999999,3
7.230366,3
7.240366,4
7.250366,4
7.260365999999999,5
7.270366,7
7.280367,9
7.290367,11
7.300367,13
7.3103679999999995,15
7.320367999999999,17
7.330368,19
7.340368,20
7.350368,20
7.360367999999999,21
7.370368,22
7.380369,23
7.390369,24
7.4003689999999995,25
7.410368999999999,27
7.420369,29
7.430369,31
7.44037,33
7.4503699999999995,34
7.460373,36
7.470374,37
7.4803749999999996,37
7.4903759999999995,37
7.500375999999999,37
7.510377,35
7.520378,33
7.530378,30
7.540379,27
7.5503789999999995,25
7.560379999999999,23
7.570380999999999,21
7.580381,19
7.590382,17
7.600383,13
7.610384,9
7.620385,4
7.630394,-2
7.640395,-6
7.650396,-8
7.660397,-8
7.670398,-6
7.6803989999999995,-3
7.6903999999999995,1
7.700400999999999,5
7.710401999999999,7
7.720402,6
7.730403,4
7.740404,2
7.750404,-1
7.7604049999999996,-4
7.7704059999999995,-4
7.780406999999999,-3
7.790407,-1
7.800408,2
7.810408,3
7.820409,4
7.8304089999999995,3
7.840409999999999,2
7.85041,0
7.860411,-2
7.870411,-2
7.880411,-1
7.8904119999999995,1
7.9004129999999995,2
7.910412999999999,2
7.920413,1
7.930414,1
7.940414,1
7.950413999999999,0
7.960413999999999,0
7.970413999999999,0
7.980414000000001,0
7.990415,0
8.000415,0
8.010415,0
8.020416,0
8.030416,0
8.040417,0
8.050418,0
8.060418,0
8.070418,0
8.080418,0
8.090418000000001,0
8.100418000000001,0
8.110418000000001,0
8.120418,0
8.130418,1
8.140418,1
8.150418,1
8.160418,1
8.170418,1
8.180418000000001,1
8.190418000000001,2
8.200418,2
8.210418,3
8.220418,3
8.230418,3
8.240418,4
8.250418,5
8.260418000000001,6
8.270418000000001,7
8.280419,9
8.290420000000001,11
8.30042,13
8.310421,14
8.320421000000001,16
8.330421000000001,17
8.340421000000001,18
8.350421,19
8.360421,20
8.370421,21
8.380422000000001,22
8.390422000000001,22
8.400422,23
8.410422,24
8.420422,25
8.430422,26
8.440422,28
8.450422000000001,29
8.460422000000001,31
8.470422000000001,32
8.480422,33
8.490422,34
8.500422,35
8.510422,36
8.520422,37
8.530422,36
8.540422000000001,36
8.550422000000001,34
8.560422,31
8.570423,28
8.580423,26
8.590423000000001,24
8.600424,22
8.610425000000001,20
8.620425000000001,18
8.630425,14
8.640426,10
8.650426000000001,5
8.660426000000001,0
8.670427,-6
8.680428000000001,-8
8.690428,-9
8.700428,-7
8.710428,-5
8.720428,-1
8.730429,3
8.74043,4
8.75043,4
8.760430000000001,3
8.770431,1
8.780431,-2
8.790432000000001,-4
8.800432,-4
8.810433,-2
8.820433000000001,0
8.830433000000001,2
8.840433,2
8.850433,2
8.860433,1
8.870433,1
8.880433,1
8.890434,1
8.900435,1
8.910435000000001,0
8.920435000000001,0
8.930436,0
8.940436,0
8.950436,0
8.960436000000001,0
8.970436000000001,0
8.980436000000001,0
8.990437,0
9.000437,0
9.010437000000001,0
9.020438,0
9.030438,0
9.040438,0
9.050438,0
9.060438000000001,0
9.070438000000001,0
9.080438000000001,0
9.090439,0
9.100439,0
9.110439000000001,0
9.120439000000001,0
9.130439,0
9.140439,0
9.15044,0
9.160440000000001,0
9.170440000000001,0
9.18044,0
9.19044,0
9.20044,0
9.21044,0
9.220441000000001,0
9.230442,0
9.240442,0
9.250442000000001,0
9.260442000000001,0
9.270443,0
9.280444000000001,0
9.290444,0
9.300444,0
9.310453,0
9.320453,0
9.330453,0
9.340453,0
9.350453,0
9.360454,0
9.370454,0
9.380455000000001,0
9.390455000000001,0
9.400455000000001,0
9.410455,0
9.420455,0
9.430455,0
9.440455,0
9.450455,0
9.460455000000001,0
9.470455000000001,0
9.480455000000001,0
9.490455,0
9.500455,0
9.510455,0
9.520455,0
9.530455,0
9.540456,0
9.550456,0
9.560456,0
9.570456,0
9.580456,0
9.590456000000001,0
9.600456000000001,0
9.61046,0
9.620460000000001,0
9.630460000000001,0
9.640460000000001,0
9.65046,0
9.66046,0
9.67046,0
9.68046,0
9.69046,0
9.700460000000001,0
9.710460000000001,0
9.720460000000001,0
9.73046,0
9.74046,0
9.75046,0
9.760461000000001,0
9.770462,0
9.780463000000001,0
9.790464,0
9.800465,0
9.810466,0
9.820466,0
9.830467,0
9.840467,0
9.850467,0
9.860468000000001,0
9.870468,0
9.880468,0
9.890468,0
9.900468,0
9.910468,0
9.920468000000001,0
9.930468000000001,0
9.940468000000001,0
9.950468,0
9.960468,0
9.970468,0
9.980468,0
9.990468,0
10.000468,0
