time,degrees
1.9000000000005124e-05,-0.04999999999999716
0.010022000000000003,0.39000000000000057
0.020024,0.46999999999999886
0.03002400000000001,0.17999999999999972
0.040025000000000005,0.14999999999999858
0.050025,0.10000000000000142
0.06002500000000001,0.07000000000000028
0.070026,0.060000000000002274
0.080027,-0.11999999999999744
0.09002800000000001,0.35999999999999943
0.10002899999999999,0.4099999999999966
0.11003,-0.00999999999999801
0.12003000000000001,0.07000000000000028
0.13003199999999998,0.17999999999999972
0.14003300000000002,0.17999999999999972
0.150034,0.17999999999999972
0.16003699999999998,0.17999999999999972
0.17003800000000002,-0.020000000000003126
0.180039,0.14000000000000057
0.19004,0.18999999999999773
0.20004,0.18999999999999773
0.21004,0.060000000000002274
0.22004,0.060000000000002274
0.230041,0.03999999999999915
0.240041,0.030000000000001137
0.250041,0.20000000000000284
0.260041,0.18999999999999773
0.27004100000000003,-0.00999999999999801
0.28004100000000004,0.07000000000000028
0.290043,0.07000000000000028
0.300043,0.04999999999999716
0.310043,0.03999999999999915
0.320044,0.03999999999999915
0.330044,-0.10000000000000142
0.340044,-0.14000000000000057
0.350045,-0.14000000000000057
0.360045,-0.0799999999999983
0.370045,0.07000000000000028
0.380046,0.07000000000000028
0.390066,0.0
0.40006600000000003,0.09000000000000341
0.41006600000000004,0.14000000000000057
0.420076,0.13000000000000256
0.430076,0.030000000000001137
0.440076,0.030000000000001137
0.450077,0.030000000000001137
0.46007800000000004,0.030000000000001137
0.47007899999999997,0.030000000000001137
0.48008,-0.10000000000000142
0.49008,0.020000000000003126
0.50008,0.09000000000000341
0.5100819999999999,-0.11999999999999744
0.520083,0.3100000000000023
0.530084,0.4200000000000017
0.540084,0.29999999999999716
0.5500849999999999,0.21000000000000085
0.5600849999999999,0.21000000000000085
0.570085,0.21000000000000085
0.580085,0.020000000000003126
0.590085,0.020000000000003126
0.600085,0.10000000000000142
0.6100859999999999,-0.10000000000000142
0.6200859999999999,-0.09000000000000341
0.6300859999999999,0.259999999999998
0.6400859999999999,0.3400000000000034
0.6500859999999999,0.10000000000000142
0.660086,0.060000000000002274
0.670086,0.060000000000002274
0.680087,0.060000000000002274
0.690087,-0.020000000000003126
0.700087,0.04999999999999716
0.7100879999999999,0.13000000000000256
0.720088,0.13000000000000256
