time,velocity,duty_cycle
0.730106,0.00999999999999801,0.001000000000000334
0.740108,0.0,0.0
0.750109,0.0,0.0
0.760109,0.0,0.0
0.770111,0.0,0.0
0.780111,0.0,0.0
0.790111,0.0,0.0
0.8001119999999999,0.0,0.0
0.8101119999999999,0.0,0.0
0.820113,-0.00999999999999801,-0.001000000000000334
0.830114,0.0,0.0
0.840115,-0.00999999999999801,-0.001000000000000334
0.850115,0.0,0.0
0.860119,0.0,0.0
0.870127,0.0,0.0
0.880128,0.0,0.0
0.890129,0.0,0.0
0.90013,0.0,0.0
0.910131,0.0,0.0
0.920132,0.0,0.0
0.930133,0.0,0.0
0.940134,0.0,0.0
0.9501359999999999,0.0,0.0
0.960137,0.0,0.0
0.970138,0.0,0.0
0.9801389999999999,0.0,0.0
0.99014,0.0,0.0
1.000141,0.0,0.0
1.0101419999999999,0.0,0.0
1.020143,0.0,0.0
1.030145,0.0,0.0
1.040147,0.0,0.0
1.050147,0.00999999999999801,0.001000000000000334
1.0601479999999999,0.0,0.0
1.070149,0.0,0.0
1.08015,0.0,0.0
1.0901509999999999,0.0,0.0
1.100153,0.0,0.0
1.110153,0.0,0.0
1.1201539999999999,0.0,0.0
1.130155,-0.00999999999999801,-0.001000000000000334
1.140155,0.0,0.0
1.150156,0.00999999999999801,0.001000000000000334
1.1601569999999999,0.0,0.0
1.170157,0.0,0.0
1.180157,0.0,0.0
1.190158,0.0,0.0
1.200159,-0.00999999999999801,-0.001000000000000334
1.210161,0.0,0.0
1.220162,0.0,0.0
1.230162,0.0,0.0
1.240163,0.0,0.0
1.250164,0.0,0.0
1.260164,0.0,0.0
1.270165,0.0,0.0
1.280166,0.0,0.0
1.290166,0.0,0.0
1.300167,0.0,0.0
1.310168,0.00999999999999801,0.001000000000000334
1.320168,0.0,0.0
1.330169,-0.00999999999999801,-0.001000000000000334
1.34017,-0.00999999999999801,-0.001000000000000334
1.350171,0.0,0.0
1.360172,0.0,0.0
1.370176,-0.00999999999999801,-0.001000000000000334
1.380177,-0.00999999999999801,-0.001000000000000334
1.390178,0.0,0.0
1.400179,0.0,0.0
1.41018,0.0,0.0
1.420181,0.0,0.0
1.430182,0.0,0.0
1.440183,0.0,0.0
1.450184,0.00999999999999801,0.001000000000000334
1.460184,0.00999999999999801,0.001000000000000334
1.470185,0.0,0.0
1.480186,0.0,0.0
1.490186,0.0,0.0
1.500186,0.0,0.0
1.510187,-0.00999999999999801,-0.001000000000000334
1.520187,0.0,0.0
1.530189,0.0,0.0
1.540191,0.0,0.0
1.550193,0.0,0.0
1.560194,0.0,0.0
1.570195,0.00999999999999801,0.001000000000000334
1.580196,0.0,0.0
1.590197,0.0,0.0
1.600199,0.0,0.0
1.6102,0.0,0.0
1.620201,0.0,0.0
1.630202,0.0,0.0
1.640203,0.0,0.0
1.650204,0.00999999999999801,0.001000000000000334
1.660205,-0.00999999999999801,-0.001000000000000334
1.670206,0.0,0.0
1.680206,0.0,0.0
1.690208,0.0,0.0
1.700209,0.0,0.0
1.71021,0.0,0.0
1.720211,0.0,0.0
1.730219,-0.00999999999999801,-0.001000000000000334
1.7402199999999999,0.0,0.0
1.750221,0.0,0.0
1.760222,-0.020000000000003126,-0.0019999999999997797
1.770222,0.020000000000003126,0.0019999999999997797
1.7802229999999999,0.020000000000003126,0.0019999999999997797
1.790224,0.03999999999999915,0.0039999999999995595
1.800224,0.0799999999999983,0.008000000000000007
1.810226,0.13000000000000256,0.0129999999999999
1.820227,0.1599999999999966,0.016000000000000014
1.830227,0.1599999999999966,0.016000000000000014
1.840231,0.18999999999999773,0.019000000000000128
1.8502319999999999,0.17999999999999972,0.017999999999999794
1.8602319999999999,0.18999999999999773,0.019000000000000128
1.870233,0.21000000000000085,0.020999999999999908
1.880233,0.09000000000000341,0.009000000000000341
1.890234,0.22999999999999687,0.022999999999999687
1.900235,0.04999999999999716,0.004999999999999893
1.910236,0.2700000000000031,0.027000000000000135
1.920236,0.0,0.0
1.930237,0.36999999999999744,0.03699999999999992
1.940238,-0.20000000000000284,-0.019999999999999574
1.950239,0.45000000000000284,0.04499999999999993
1.9602410000000001,0.3999999999999986,0.040000000000000036
1.970242,-0.20000000000000284,-0.019999999999999574
1.980243,0.490000000000002,0.04900000000000038
1.990244,-0.2700000000000031,-0.027000000000000135
2.000246,0.6400000000000006,0.06400000000000006
2.010247,-0.3400000000000034,-0.03399999999999981
2.020248,0.8800000000000026,0.08800000000000008
2.0302490000000004,-0.3500000000000014,-0.03500000000000014
2.0402500000000003,0.9299999999999997,0.09299999999999997
2.05025,-0.17999999999999972,-0.017999999999999794
2.060251,0.4399999999999977,0.043999999999999595
2.070252,-0.20000000000000284,-0.019999999999999574
2.0802530000000004,0.6499999999999986,0.06500000000000039
2.0902540000000003,0.060000000000002274,0.006000000000000227
2.100255,0.5900000000000034,0.05900000000000016
2.110256,0.0,0.0
2.1202560000000004,0.5399999999999991,0.05400000000000027
2.1302570000000003,0.14999999999999858,0.01499999999999968
2.140258,0.3500000000000014,0.03500000000000014
2.150259,0.11999999999999744,0.011999999999999567
2.16026,0.46000000000000085,0.04600000000000026
2.170261,0.060000000000002274,0.006000000000000227
2.180267,0.5700000000000003,0.057000000000000384
2.1902700000000004,0.11999999999999744,0.011999999999999567
2.2002710000000003,0.5900000000000034,0.05900000000000016
2.210271,0.10999999999999943,0.01100000000000012
2.220273,0.5700000000000003,0.057000000000000384
2.230274,0.0,0.0
2.240275,0.6000000000000014,0.05999999999999961
2.250277,-0.03999999999999915,-0.0039999999999995595
2.2602770000000003,0.020000000000003126,0.0019999999999997797
2.2702780000000002,0.5600000000000023,0.05600000000000005
2.280279,-0.240000000000002,-0.02400000000000002
2.29028,0.759999999999998,0.07599999999999962
2.3002800000000003,-0.20000000000000284,-0.019999999999999574
2.31028,0.5900000000000034,0.05900000000000016
2.320281,-0.1700000000000017,-0.017000000000000348
2.3302820000000004,0.5700000000000003,0.057000000000000384
2.3402830000000003,-0.03999999999999915,-0.0039999999999995595
2.350283,0.5900000000000034,0.05900000000000016
2.360284,-0.35999999999999943,-0.03599999999999959
2.3702850000000004,1.0600000000000023,0.10599999999999987
2.3802860000000003,-0.28999999999999915,-0.028999999999999915
2.3902880000000004,0.7299999999999969,0.0730000000000004
2.4002890000000003,-0.10000000000000142,-0.009999999999999787
2.4102900000000003,0.29999999999999716,0.03000000000000025
2.420291,-0.00999999999999801,-0.001000000000000334
2.430292,0.14000000000000057,0.014000000000000234
2.440293,0.259999999999998,0.0259999999999998
2.4502930000000003,0.00999999999999801,0.001000000000000334
2.460294,0.3400000000000034,0.03399999999999981
2.470295,-0.020000000000003126,-0.0019999999999997797
2.4802950000000004,0.20000000000000284,0.019999999999999574
2.4902960000000003,0.17999999999999972,0.017999999999999794
2.500297,0.10999999999999943,0.01100000000000012
2.510297,0.25,0.025000000000000355
2.5202980000000004,0.030000000000001137,0.0030000000000001137
2.5302990000000003,0.3500000000000014,0.03500000000000014
2.5403000000000002,0.030000000000001137,0.0030000000000001137
2.550301,0.20000000000000284,0.019999999999999574
2.560302,0.2700000000000031,0.027000000000000135
2.570303,0.14999999999999858,0.01499999999999968
2.5803040000000004,0.10999999999999943,0.01100000000000012
2.5903050000000003,0.2700000000000031,0.027000000000000135
2.600305,0.030000000000001137,0.0030000000000001137
2.610306,0.259999999999998,0.0259999999999998
2.6203070000000004,0.04999999999999716,0.004999999999999893
2.630307,0.21000000000000085,0.020999999999999908
2.640308,0.0799999999999983,0.008000000000000007
2.650309,0.10000000000000142,0.009999999999999787
2.6603100000000004,0.020000000000003126,0.0019999999999997797
2.670312,-0.00999999999999801,-0.001000000000000334
2.6803130000000004,0.0,0.0
2.690313,0.0,0.0
2.700314,0.0,0.0
2.710315,0.0,0.0
2.7203160000000004,0.0,0.0
2.7303170000000003,-0.00999999999999801,-0.001000000000000334
2.7403180000000003,0.0,0.0
2.750319,-0.00999999999999801,-0.001000000000000334
2.76032,-0.03999999999999915,-0.0039999999999995595
2.770321,-0.03999999999999915,-0.0039999999999995595
2.7803220000000004,-0.04999999999999716,-0.004999999999999893
2.7903230000000003,-0.060000000000002274,-0.006000000000000227
2.8003240000000003,-0.060000000000002274,-0.006000000000000227
2.810325,-0.09000000000000341,-0.009000000000000341
2.820326,-0.10999999999999943,-0.01100000000000012
2.830327,-0.14000000000000057,-0.014000000000000234
2.8403270000000003,-0.14999999999999858,-0.01499999999999968
2.850328,-0.14999999999999858,-0.01499999999999968
2.860329,-0.1599999999999966,-0.016000000000000014
2.8703290000000004,-0.1599999999999966,-0.016000000000000014
2.8803300000000003,-0.18999999999999773,-0.019000000000000128
2.890331,-0.18999999999999773,-0.019000000000000128
2.900331,-0.18999999999999773,-0.019000000000000128
2.9103320000000004,-0.21000000000000085,-0.020999999999999908
2.9203330000000003,-0.17999999999999972,-0.017999999999999794
2.930333,-0.1599999999999966,-0.016000000000000014
2.940334,-0.259999999999998,-0.0259999999999998
2.9503350000000004,-0.00999999999999801,-0.001000000000000334
2.960335,-0.22999999999999687,-0.022999999999999687
2.9703370000000002,-0.060000000000002274,-0.006000000000000227
2.980338,-0.259999999999998,-0.0259999999999998
2.990339,-0.060000000000002274,-0.006000000000000227
3.00034,-0.25,-0.025000000000000355
3.0103410000000004,-0.10999999999999943,-0.01100000000000012
3.0203420000000003,-0.17999999999999972,-0.017999999999999794
3.0303430000000002,-0.1599999999999966,-0.016000000000000014
3.040344,-0.1700000000000017,-0.017000000000000348
3.0503440000000004,-0.259999999999998,-0.0259999999999998
3.0603450000000003,-0.030000000000001137,-0.0030000000000001137
3.0703460000000002,-0.21999999999999886,-0.02200000000000024
3.0803480000000003,-0.240000000000002,-0.02400000000000002
3.0903490000000002,-0.07000000000000028,-0.006999999999999673
3.10035,-0.36999999999999744,-0.03699999999999992
3.11036,0.3299999999999983,0.03300000000000036
3.1203610000000004,-0.9299999999999997,-0.09299999999999997
3.1303620000000003,0.28000000000000114,0.02799999999999958
3.1403630000000002,-0.6199999999999974,-0.06200000000000028
3.150364,0.3400000000000034,0.03399999999999981
3.160365,-0.9299999999999997,-0.09299999999999997
3.170366,0.29999999999999716,0.03000000000000025
3.1803670000000004,-0.7700000000000031,-0.07699999999999996
3.1903680000000003,0.29999999999999716,0.03000000000000025
3.2003690000000002,-0.8200000000000003,-0.08199999999999985
3.21037,0.00999999999999801,0.001000000000000334
3.220371,-0.5300000000000011,-0.052999999999999936
3.230372,0.14999999999999858,0.01499999999999968
3.240374,-0.7000000000000028,-0.07000000000000028
3.2503740000000003,-0.0799999999999983,-0.008000000000000007
3.260374,-0.6899999999999977,-0.06899999999999995
3.270375,-0.17999999999999972,-0.017999999999999794
3.2803760000000004,-0.6300000000000026,-0.06299999999999972
3.2903770000000003,-0.240000000000002,-0.02400000000000002
3.3003790000000004,-0.5399999999999991,-0.05400000000000027
3.3103800000000003,-0.22999999999999687,-0.022999999999999687
3.3203810000000002,-0.6300000000000026,-0.06299999999999972
3.330382,-0.22999999999999687,-0.022999999999999687
3.3403820000000004,-0.5700000000000003,-0.057000000000000384
3.3503830000000003,-0.20000000000000284,-0.019999999999999574
3.3603840000000003,-0.8100000000000023,-0.0810000000000004
3.370385,-0.14999999999999858,-0.01499999999999968
3.3803880000000004,-0.759999999999998,-0.07599999999999962
3.3903890000000003,-0.04999999999999716,-0.004999999999999893
3.4003900000000002,-0.240000000000002,-0.02400000000000002
3.4103920000000003,-0.4200000000000017,-0.041999999999999815
3.4203930000000002,0.4299999999999997,0.04300000000000015
3.430394,-1.25,-0.125
3.440395,0.6899999999999977,0.06899999999999995
3.450396,-0.7700000000000031,-0.07699999999999996
3.4603960000000002,0.3200000000000003,0.03200000000000003
3.470396,-0.6000000000000014,-0.05999999999999961
3.480398,0.14000000000000057,0.014000000000000234
3.490399,-0.060000000000002274,-0.006000000000000227
3.5004000000000004,-0.5200000000000031,-0.0519999999999996
3.5104010000000003,1.1099999999999994,0.11099999999999977
3.5204020000000003,-1.3100000000000023,-0.13100000000000023
3.530403,0.8100000000000023,0.0810000000000004
3.5404050000000002,-0.9299999999999997,-0.09299999999999997
3.550405,0.9200000000000017,0.09199999999999964
3.5604060000000004,-0.5799999999999983,-0.05799999999999983
3.5704070000000003,0.9299999999999997,0.09299999999999997
3.5804080000000003,-1.0499999999999972,-0.10500000000000043
3.590409,1.0799999999999983,0.10799999999999965
3.6004090000000004,-1.0399999999999991,-0.10400000000000009
3.6104100000000003,1.0399999999999991,0.10400000000000009
3.6204110000000003,-1.1199999999999974,-0.1120000000000001
3.630412,1.1300000000000026,0.11300000000000043
3.640412,-1.0200000000000031,-0.10200000000000031
3.650412,1.2100000000000009,0.12100000000000044
3.660413,-1.0399999999999991,-0.10400000000000009
3.670414,1.1099999999999994,0.11099999999999977
3.680415,-1.1300000000000026,-0.11300000000000043
3.6904160000000004,1.1099999999999994,0.11099999999999977
3.7004170000000003,-1.0300000000000011,-0.10299999999999976
3.710418,1.1499999999999986,0.11500000000000021
3.720419,-1.1099999999999994,-0.11099999999999977
3.7304250000000003,1.1099999999999994,0.11099999999999977
3.7404260000000003,0.5600000000000023,0.05600000000000005
3.750427,-0.5700000000000003,-0.057000000000000384
3.760428,0.6599999999999966,0.06599999999999984
3.770429,-0.5200000000000031,-0.0519999999999996
3.7804300000000004,0.5499999999999972,0.054999999999999716
3.7904310000000003,-0.6199999999999974,-0.06200000000000028
3.8004320000000003,0.6599999999999966,0.06599999999999984
3.810432,-0.5499999999999972,-0.054999999999999716
3.8204330000000004,0.5799999999999983,0.05799999999999983
3.8304340000000003,-0.6400000000000006,-0.06400000000000006
3.840434,0.6099999999999994,0.06099999999999994
3.850435,-0.509999999999998,-0.051000000000000156
3.8604360000000004,0.6199999999999974,0.06200000000000028
3.8704370000000003,-0.6000000000000014,-0.05999999999999961
3.8804380000000003,0.6000000000000014,0.05999999999999961
3.890439,-0.5900000000000034,-0.05900000000000016
3.90044,0.6400000000000006,0.06400000000000006
3.910441,-0.5799999999999983,-0.05799999999999983
3.920442,1.1899999999999977,0.11899999999999977
3.9304530000000004,-1.2199999999999989,-0.12199999999999989
3.940455,1.1300000000000026,0.11300000000000043
3.950457,-1.2000000000000028,-0.1200000000000001
3.960459,1.1899999999999977,0.11899999999999977
3.970459,-1.2000000000000028,-0.1200000000000001
3.98046,1.1400000000000006,0.11399999999999988
3.9904600000000006,-1.259999999999998,-0.12600000000000033
4.000471,1.1599999999999966,0.11599999999999966
4.010473,-1.240000000000002,-0.12399999999999967
4.020473,1.259999999999998,0.12600000000000033
4.030474,-1.2000000000000028,-0.1200000000000001
4.040475,1.240000000000002,0.12399999999999967
4.050476000000001,-1.1799999999999997,-0.11800000000000033
4.060477000000001,1.2299999999999969,0.12300000000000022
4.070479000000001,-1.0900000000000034,-0.10899999999999999
4.0804800000000006,1.3100000000000023,0.13100000000000023
4.09048,0.6599999999999966,0.06599999999999984
4.100481,-0.00999999999999801,-0.001000000000000334
4.110481,0.20000000000000284,0.019999999999999574
4.120481,0.8200000000000003,0.08199999999999985
4.130483,-0.0799999999999983,-0.008000000000000007
4.140484,0.6499999999999986,0.06500000000000039
4.1504840000000005,0.030000000000001137,0.0030000000000001137
4.160486000000001,0.8299999999999983,0.08300000000000018
4.170486,0.09000000000000341,0.009000000000000341
4.180486,0.9600000000000009,0.09600000000000009
4.190488,0.10000000000000142,0.009999999999999787
4.200489,0.9600000000000009,0.09600000000000009
4.21049,0.07000000000000028,0.006999999999999673
4.220492,0.9799999999999969,0.09799999999999986
4.230493,0.07000000000000028,0.006999999999999673
4.240493,1.0600000000000023,0.10599999999999987
4.250494,0.22999999999999687,0.022999999999999687
4.260495000000001,0.4299999999999997,0.04300000000000015
4.2704960000000005,0.4799999999999969,0.04800000000000004
4.280497,0.9099999999999966,0.09100000000000019
4.290498,0.10000000000000142,0.009999999999999787
4.300499,1.1799999999999997,0.11800000000000033
4.3105,0.3200000000000003,0.03200000000000003
4.320501,0.46999999999999886,0.04699999999999971
4.330502,0.17999999999999972,0.017999999999999794
4.340503,1.0,0.09999999999999964
4.350504,0.3100000000000023,0.030999999999999694
4.360505,0.46000000000000085,0.04600000000000026
4.370507,0.21999999999999886,0.02200000000000024
4.380508,0.8800000000000026,0.08800000000000008
4.3905080000000005,0.03999999999999915,0.0039999999999995595
4.400510000000001,1.0799999999999983,0.10799999999999965
4.4105110000000005,0.0799999999999983,0.008000000000000007
4.420511,0.990000000000002,0.0990000000000002
4.430513,0.3100000000000023,0.030999999999999694
4.440514,0.29999999999999716,0.03000000000000025
4.450515,0.5499999999999972,0.054999999999999716
4.460516,0.490000000000002,0.04900000000000038
4.470517,0.39000000000000057,0.0389999999999997
4.480518,0.4799999999999969,0.04800000000000004
4.490519,0.4200000000000017,0.041999999999999815
4.50052,0.240000000000002,0.02400000000000002
4.510521,0.6300000000000026,0.06299999999999972
4.520522000000001,0.28000000000000114,0.02799999999999958
4.5305230000000005,0.46000000000000085,0.04600000000000026
4.5405240000000004,0.14999999999999858,0.01499999999999968
4.550525,0.8299999999999983,0.08300000000000018
4.560526,0.2700000000000031,0.027000000000000135
4.570527,0.3500000000000014,0.03500000000000014
4.580528,-0.13000000000000256,-0.0129999999999999
4.590529,0.6400000000000006,0.06400000000000006
4.60053,-0.20000000000000284,-0.019999999999999574
4.610531,0.4299999999999997,0.04300000000000015
4.620531000000001,-0.10000000000000142,-0.009999999999999787
4.6305320000000005,0.4799999999999969,0.04800000000000004
4.640538,-0.0799999999999983,-0.008000000000000007
4.650538,0.25,0.025000000000000355
4.660541,0.14000000000000057,0.014000000000000234
4.670542,0.09000000000000341,0.009000000000000341
4.680542,0.18999999999999773,0.019000000000000128
4.690543,0.030000000000001137,0.0030000000000001137
4.700543000000001,0.030000000000001137,0.0030000000000001137
4.7105440000000005,-0.00999999999999801,-0.001000000000000334
4.720545,0.0,0.0
4.730545,0.0,0.0
4.740546,0.0,0.0
4.750547,0.0,0.0
4.760548,0.0,0.0
4.770548,-0.04999999999999716,-0.004999999999999893
4.7805480000000005,-0.10000000000000142,-0.009999999999999787
4.790549,-0.14000000000000057,-0.014000000000000234
4.800549,-0.14000000000000057,-0.014000000000000234
4.81055,-0.14999999999999858,-0.01499999999999968
4.820551,-0.1599999999999966,-0.016000000000000014
4.830551,-0.18999999999999773,-0.019000000000000128
4.840552000000001,-0.1700000000000017,-0.017000000000000348
4.850553000000001,-0.18999999999999773,-0.019000000000000128
4.860553,-0.17999999999999972,-0.017999999999999794
4.870554,-0.1599999999999966,-0.016000000000000014
4.880555,-0.21000000000000085,-0.020999999999999908
4.890556,-0.14000000000000057,-0.014000000000000234
4.900557,-0.22999999999999687,-0.022999999999999687
4.910558,-0.030000000000001137,-0.0030000000000001137
4.92056,-0.18999999999999773,-0.019000000000000128
4.930561,-0.11999999999999744,-0.011999999999999567
4.940562,-0.18999999999999773,-0.019000000000000128
4.950562000000001,-0.14999999999999858,-0.01499999999999968
4.9605630000000005,-0.17999999999999972,-0.017999999999999794
4.970563,-0.11999999999999744,-0.011999999999999567
4.980564,-0.11999999999999744,-0.011999999999999567
4.990565,-0.11999999999999744,-0.011999999999999567
5.000566,-0.09000000000000341,-0.009000000000000341
5.010567,-0.0799999999999983,-0.008000000000000007
5.020568,-0.09000000000000341,-0.009000000000000341
5.030569,-0.0799999999999983,-0.008000000000000007
5.04057,-0.09000000000000341,-0.009000000000000341
5.050571000000001,-0.09000000000000341,-0.009000000000000341
5.060571,-0.0799999999999983,-0.008000000000000007
5.070571,-0.07000000000000028,-0.006999999999999673
5.080572,-0.060000000000002274,-0.006000000000000227
5.090572,-0.07000000000000028,-0.006999999999999673
5.100573,-0.07000000000000028,-0.006999999999999673
5.110575,-0.09000000000000341,-0.009000000000000341
5.120576,-0.10000000000000142,-0.009999999999999787
5.1305760000000005,-0.10000000000000142,-0.009999999999999787
5.1405780000000005,-0.10999999999999943,-0.01100000000000012
5.150578,-0.10999999999999943,-0.01100000000000012
5.160579,-0.10000000000000142,-0.009999999999999787
5.17058,-0.09000000000000341,-0.009000000000000341
5.180581,-0.10000000000000142,-0.009999999999999787
5.190581,-0.09000000000000341,-0.009000000000000341
5.200582,-0.09000000000000341,-0.009000000000000341
5.210583000000001,-0.07000000000000028,-0.006999999999999673
5.220583,-0.07000000000000028,-0.006999999999999673
5.230584,-0.060000000000002274,-0.006000000000000227
5.240585,-0.04999999999999716,-0.004999999999999893
5.250585,-0.03999999999999915,-0.0039999999999995595
5.260603000000001,-0.03999999999999915,-0.0039999999999995595
5.270603,-0.03999999999999915,-0.0039999999999995595
5.280603,-0.04999999999999716,-0.004999999999999893
5.290606,-0.04999999999999716,-0.004999999999999893
5.300607,-0.04999999999999716,-0.004999999999999893
5.310607,-0.04999999999999716,-0.004999999999999893
5.320608,-0.07000000000000028,-0.006999999999999673
5.330609,-0.060000000000002274,-0.006000000000000227
5.340609000000001,-0.07000000000000028,-0.006999999999999673
5.350611,-0.07000000000000028,-0.006999999999999673
5.360612000000001,-0.060000000000002274,-0.006000000000000227
5.370612,-0.060000000000002274,-0.006000000000000227
5.380613,-0.07000000000000028,-0.006999999999999673
5.390614,-0.060000000000002274,-0.006000000000000227
5.400615,-0.07000000000000028,-0.006999999999999673
5.410616,-0.0799999999999983,-0.008000000000000007
5.420617,-0.07000000000000028,-0.006999999999999673
5.430618,-0.09000000000000341,-0.009000000000000341
5.440619,-0.09000000000000341,-0.009000000000000341
5.45062,-0.10000000000000142,-0.009999999999999787
5.460621000000001,-0.10999999999999943,-0.01100000000000012
5.4706220000000005,-0.10999999999999943,-0.01100000000000012
5.480622,-0.11999999999999744,-0.011999999999999567
5.490623,-0.11999999999999744,-0.011999999999999567
5.500624,-0.10999999999999943,-0.01100000000000012
5.510625,-0.10999999999999943,-0.01100000000000012
5.520625,-0.09000000000000341,-0.009000000000000341
5.530626,-0.09000000000000341,-0.009000000000000341
5.5406260000000005,-0.07000000000000028,-0.006999999999999673
5.550627,-0.0799999999999983,-0.008000000000000007
5.5606290000000005,-0.07000000000000028,-0.006999999999999673
5.57063,-0.060000000000002274,-0.006000000000000227
5.58063,-0.07000000000000028,-0.006999999999999673
5.590631,-0.060000000000002274,-0.006000000000000227
5.600632,-0.07000000000000028,-0.006999999999999673
5.610633,-0.0799999999999983,-0.008000000000000007
5.620634,-0.0799999999999983,-0.008000000000000007
5.630635,-0.09000000000000341,-0.009000000000000341
5.640636,-0.10999999999999943,-0.01100000000000012
5.650637000000001,-0.10999999999999943,-0.01100000000000012
5.6606380000000005,-0.10999999999999943,-0.01100000000000012
5.670638,-0.10000000000000142,-0.009999999999999787
5.680639,-0.10999999999999943,-0.01100000000000012
5.69064,-0.10999999999999943,-0.01100000000000012
5.700641,-0.10999999999999943,-0.01100000000000012
5.710642,-0.11999999999999744,-0.011999999999999567
5.720643,-0.11999999999999744,-0.011999999999999567
5.730644,-0.11999999999999744,-0.011999999999999567
5.740645,-0.13000000000000256,-0.0129999999999999
5.7506450000000005,-0.11999999999999744,-0.011999999999999567
5.760646,-0.13000000000000256,-0.0129999999999999
5.770647,-0.14999999999999858,-0.01499999999999968
5.780648,-0.17999999999999972,-0.017999999999999794
5.790649,-0.1700000000000017,-0.017000000000000348
5.80065,-0.14999999999999858,-0.01499999999999968
5.81065,-0.11999999999999744,-0.011999999999999567
5.820651,-0.10999999999999943,-0.01100000000000012
5.830652000000001,-0.10000000000000142,-0.009999999999999787
5.840652,-0.10999999999999943,-0.01100000000000012
5.850653,-0.11999999999999744,-0.011999999999999567
5.860655,-0.13000000000000256,-0.0129999999999999
5.870656,-0.11999999999999744,-0.011999999999999567
5.880657,-0.11999999999999744,-0.011999999999999567
5.8906600000000005,-0.10000000000000142,-0.009999999999999787
5.900663,-0.09000000000000341,-0.009000000000000341
5.910665,-0.0799999999999983,-0.008000000000000007
5.920668,-0.07000000000000028,-0.006999999999999673
5.930669,-0.0799999999999983,-0.008000000000000007
5.940671,-0.10999999999999943,-0.01100000000000012
5.950672,-0.13000000000000256,-0.0129999999999999
5.960672000000001,-0.13000000000000256,-0.0129999999999999
5.970673000000001,-0.14000000000000057,-0.014000000000000234
5.9806740000000005,-0.13000000000000256,-0.0129999999999999
5.99068,-0.11999999999999744,-0.011999999999999567
6.000681,-0.11999999999999744,-0.011999999999999567
6.010682,-0.14000000000000057,-0.014000000000000234
6.020686,-0.14000000000000057,-0.014000000000000234
6.030687,-0.14000000000000057,-0.014000000000000234
6.040688,-0.10000000000000142,-0.009999999999999787
6.050689,-0.060000000000002274,-0.006000000000000227
6.06069,-0.060000000000002274,-0.006000000000000227
6.070691,-0.07000000000000028,-0.006999999999999673
6.080691,-0.07000000000000028,-0.006999999999999673
6.090692,-0.0799999999999983,-0.008000000000000007
6.100693000000001,-0.10999999999999943,-0.01100000000000012
6.110693,-0.11999999999999744,-0.011999999999999567
6.120694,-0.14000000000000057,-0.014000000000000234
6.130694,-0.13000000000000256,-0.0129999999999999
6.140695,-0.10999999999999943,-0.01100000000000012
6.150696,-0.10000000000000142,-0.009999999999999787
6.160696000000001,-0.10000000000000142,-0.009999999999999787
6.1706970000000005,-0.10999999999999943,-0.01100000000000012
6.1806980000000005,-0.10999999999999943,-0.01100000000000012
6.190699,-0.10000000000000142,-0.009999999999999787
6.2007,-0.09000000000000341,-0.009000000000000341
6.210701,-0.0799999999999983,-0.008000000000000007
