time,ticks,degrees
2.6999999999999247e-05,7032,154.5117191272259
0.0010280000000000011,5523,121.35498076502681
0.002030000000000004,3523,77.40966815773845
0.003032000000000007,1982,43.549804793822766
0.004033000000000009,227,4.987792980927229
0.005034000000000011,14895,327.2827156427801
0.006043000000000007,12964,284.85351632044313
0.007044000000000009,11224,246.6210943521023
0.00804500000000001,9527,209.3334966048181
0.009047,7887,173.29834026684165
0.010048000000000001,6221,136.69189486497044
0.011050000000000004,4444,97.64648461339473
0.012051000000000006,2899,63.69873062426448
0.013053000000000009,1063,23.356933650773765
0.014054000000000011,15761,346.31103600173594
0.015054999999999999,14067,309.0893562233627
0.016056,12435,273.22998113581536
0.017057000000000003,10704,235.19531307420732
0.018058000000000005,9141,200.85205127161146
0.019059000000000006,7476,164.2675785260439
0.02006000000000001,5546,121.86035186001062
0.02106100000000001,3803,83.56201192275881
0.022062,2001,43.967285263592004
0.023065000000000002,249,5.471191419607401
0.024068000000000006,14633,321.52587969122527
0.02507000000000001,12849,282.3266608455241
0.026072000000000012,10977,241.19384824510217
0.027075000000000002,9283,203.97216846672893
0.028077000000000005,7347,161.4331058628738
0.029079000000000008,5692,125.06835968034268
0.03008000000000001,3942,86.61621114896536
0.031082,2273,49.94384777818322
0.032083,404,8.87695314667225
0.033084,15071,331.14990315222144
0.034085000000000004,13133,288.56689523575903
0.035086000000000006,11523,253.19091858689188
0.03608700000000001,9948,218.5839849086523
0.03708800000000001,8205,180.2856449714005
0.03808900000000001,6528,143.4375003501892
0.039091,4885,107.33642604330183
0.040092,3188,70.04882829601765
0.041093000000000005,1500,32.95898445546627
0.042094000000000006,16091,353.5620125819385
0.043094999999999994,14382,316.0107429590106
0.044095999999999996,12741,279.9536139647305
0.045097,11139,244.75341856629254
0.046098,9439,207.39990285009742
0.047099,7796,171.29882854321002
0.048100000000000004,5857,128.69384797044395
0.049101000000000006,4229,92.92236350811125
0.05010200000000001,2691,59.12841811310649
0.05110200000000001,976,21.44531255235672
0.05210300000000001,15678,344.48730552853345
0.05310400000000001,13978,307.13378981233836
0.054105000000000014,12351,271.3842780063093
0.055106000000000016,10491,230.5151372815311
0.05610600000000002,8921,196.01806688480974
0.05710699999999999,7105,156.11572303739192
0.05810799999999999,5458,119.92675810528993
0.059108999999999995,3850,84.59472676903009
0.06011,2185,48.01025402346254
0.06111,580,12.744140656113625
0.062111,14972,328.9746101781607
0.063112,13308,292.4121100888968
0.064113,11695,256.9702154711187
0.065114,10119,222.34130913657546
0.06611500000000001,8381,184.15283248084188
0.06711600000000001,6710,147.43652379745245
0.06811700000000001,5062,111.22558620904684
0.06911800000000001,3226,70.88378923555612
0.07011900000000001,1672,36.73828133969307
0.07111900000000002,16276,357.6269539981127
0.07212000000000002,14562,319.96582109366653
0.073125,12780,280.8105475605726
0.074126,11179,245.6323248184383
0.075127,9481,208.32275441485046
0.076128,7558,166.0693363429427
0.077129,5762,126.60644562159777
0.07813,3876,85.16601583292484
0.079131,2079,45.681152455276255
0.08013200000000001,333,7.3168945491135124
0.08113300000000001,14716,323.34961016442776
0.08213400000000001,12930,284.10644600611926
0.08313500000000001,11189,245.85205138147472
0.08413600000000002,9230,202.8076176826358
0.08513700000000002,7427,163.19091836716532
0.086139,5499,120.82763701373935
0.08714,3634,79.84863300744296
0.088141,1959,43.04443369883895
0.089142,61,1.340332034522295
0.090143,14447,317.4389656187475
0.091144,12539,275.5151373913944
0.092145,10936,240.29296933665276
0.093145,9374,205.97168019036056
0.09414600000000001,7579,166.53076212531926
0.09514700000000001,5925,130.18798859909177
0.09614700000000001,4292,94.30664085524083
0.09714800000000001,2623,57.634277484458686
0.09814900000000001,1044,22.939453181004524
0.09915200000000002,15457,339.6313484854281
0.10015299999999999,13771,302.585449957484
0.101154,11882,261.07910219990015
0.102155,10294,226.1865239897132
0.103156,8579,188.5034184289634
0.104157,6621,145.48095738642812
0.105157,4975,109.3139651106298
0.106158,3275,71.96044939443469
0.107159,1719,37.77099618596435
0.10816,92,2.0214843799352646
0.10916100000000001,14616,321.15234453406333
0.11016200000000001,12967,284.9194342893541
0.11116300000000001,11095,243.78662168893217
0.11216300000000001,9403,206.60888722316622
0.11316400000000001,7890,173.36425823575257
0.11416500000000002,5951,130.7592776629865
0.11516600000000002,4317,94.85595726283192
0.11616699999999999,2779,61.06201186782718
0.117167,936,20.566406300210954
0.118168,15628,343.38867271335124
0.119169,13797,303.15673902137877
0.12017,12176,267.5390631531715
0.121171,10578,232.42675837994815
0.122172,8877,195.0512700074494
0.123173,7200,158.2031253862381
0.124173,5277,115.94970731433034
0.125174,3679,80.83740254110694
0.126175,2140,47.021484489798546
0.127176,538,11.821289091360569
0.128177,15069,331.1059578396142
0.12919,13400,294.43359446883204
0.130191,11789,259.03564516366123
0.131192,9946,218.54003959604503
0.132193,8338,183.20800825978517
0.133194,6526,143.39355503758193
0.134195,4747,104.30419947339892
0.135196,3181,69.89501970189214
0.136197,1494,32.8271485176444
0.137197,15939,350.2221688237846
0.13819700000000001,14234,312.7587898260713
0.13919700000000002,12602,276.89941473852394
0.14019800000000002,11001,241.72119199638962
0.141199,9306,204.47753956171275
0.142199,7648,168.0468754102707
0.1432,5990,131.61621125882863
0.144201,4089,89.84619162560105
0.145202,2555,56.14013685581088
0.146202,971,21.3354492708385
0.147202,15523,341.0815438014686
0.148202,13835,303.99169996091723
0.149203,12212,268.3300787801027
0.150204,10484,230.3613286874056
0.151205,8778,192.8759770333886
0.152206,6958,152.8857425607562
0.153207,5312,116.71875028495789
0.154207,3715,81.62841816803814
0.155208,2045,44.93408214095235
0.15620900000000001,435,9.558105492085218
0.15721000000000002,15108,331.9628914354563
0.15821100000000002,13165,289.27002023747565
0.159213,11557,253.9379889012158
0.160214,9977,219.221191941458
0.161215,8240,181.05468794202804
0.162216,6562,144.1845706645131
0.163216,4916,108.0175783887148
0.164217,3220,70.75195329773426
0.165218,1532,33.662109457182886
0.166219,16127,354.3530282088697
0.16722,14274,313.63769607821706
0.16822,12502,274.7021491081596
0.16922099999999998,10771,236.66748104655147
0.170222,9078,199.46777392448186
0.171223,7264,159.60937538967133
0.17222400000000002,5338,117.29003934885263
0.173225,3742,82.22167988823652
0.17422600000000002,2202,48.38378918062448
0.175227,181,3.9770507909595967
0.17622800000000002,14707,323.151856257695
0.177229,12920,283.8867194430828
0.17823000000000003,11183,245.72021544365288
0.179231,9617,211.3110356721461
0.18023200000000003,7981,175.3637699593842
0.181233,6038,132.67089876140355
0.182233,4403,96.74560570494533
