time,pos,duty_cycle
2.3000000000002185e-05,2.5700000000000003,0.2569999999999997
0.010024000000000005,2.5799999999999983,0.258
0.020026000000000002,2.5799999999999983,0.258
0.030028,2.5799999999999983,0.258
0.040028999999999995,2.5799999999999983,0.258
0.050030000000000005,2.5799999999999983,0.258
0.060032,2.5799999999999983,0.258
0.07003300000000001,2.5700000000000003,0.2569999999999997
0.080036,2.5799999999999983,0.258
0.090037,2.5799999999999983,0.258
0.10003899999999999,2.5799999999999983,0.258
0.110041,2.5799999999999983,0.258
0.12004200000000001,2.5799999999999983,0.258
0.130045,2.5799999999999983,0.258
0.140047,2.5799999999999983,0.258
0.150052,2.5799999999999983,0.258
0.160053,2.5799999999999983,0.258
0.170055,2.5700000000000003,0.2569999999999997
0.180057,2.5799999999999983,0.258
0.190059,2.5799999999999983,0.258
0.20006,2.5799999999999983,0.258
0.21006100000000003,2.5799999999999983,0.258
0.22006299999999998,2.5799999999999983,0.258
0.230065,2.5799999999999983,0.258
0.24006599999999997,2.5799999999999983,0.258
0.25006700000000004,2.5799999999999983,0.258
0.26006799999999997,2.5799999999999983,0.258
0.270069,2.5799999999999983,0.258
0.28007000000000004,2.5799999999999983,0.258
0.29007099999999997,2.5799999999999983,0.258
0.300072,2.5799999999999983,0.258
0.31007300000000004,2.5700000000000003,0.2569999999999997
0.32007399999999997,2.5799999999999983,0.258
0.330075,2.5700000000000003,0.2569999999999997
0.34007600000000004,2.5799999999999983,0.258
0.350078,2.5799999999999983,0.258
0.36007900000000004,2.5799999999999983,0.258
0.37007999999999996,2.5799999999999983,0.258
0.38008200000000003,2.5799999999999983,0.258
0.39008299999999996,2.5799999999999983,0.258
0.400084,2.5700000000000003,0.2569999999999997
0.41008599999999995,2.5700000000000003,0.2569999999999997
0.42008599999999996,2.5799999999999983,0.258
0.43008899999999994,2.5799999999999983,0.258
0.44009,2.5799999999999983,0.258
0.450091,2.5799999999999983,0.258
0.460093,2.5799999999999983,0.258
0.470093,2.5799999999999983,0.258
0.480094,2.5799999999999983,0.258
0.490097,2.5799999999999983,0.258
0.5000979999999999,2.5799999999999983,0.258
0.510099,2.5799999999999983,0.258
0.5201,2.5799999999999983,0.258
0.5301009999999999,2.5799999999999983,0.258
0.5401079999999999,2.5799999999999983,0.258
0.55011,2.5799999999999983,0.258
0.560111,2.5799999999999983,0.258
0.570113,2.5799999999999983,0.258
0.5801149999999999,2.5799999999999983,0.258
0.590116,2.5799999999999983,0.258
0.600117,2.5799999999999983,0.258
0.6101179999999999,2.5700000000000003,0.2569999999999997
0.620119,2.5799999999999983,0.258
0.63012,2.5799999999999983,0.258
0.640122,2.5700000000000003,0.2569999999999997
0.650123,2.5799999999999983,0.258
0.6601239999999999,2.5799999999999983,0.258
0.670125,2.5799999999999983,0.258
0.680126,2.5799999999999983,0.258
0.690126,2.5799999999999983,0.258
0.7001269999999999,2.5799999999999983,0.258
0.710127,2.5799999999999983,0.258
0.720128,2.5799999999999983,0.258
0.73013,2.5799999999999983,0.258
0.740138,2.5799999999999983,0.258
0.750139,2.5799999999999983,0.258
0.760141,2.5799999999999983,0.258
0.770142,2.5799999999999983,0.258
0.780142,2.5799999999999983,0.258
0.790144,2.5799999999999983,0.258
0.800145,2.5799999999999983,0.258
0.8101459999999999,2.5799999999999983,0.258
0.820148,2.5799999999999983,0.258
0.8301499999999999,2.5799999999999983,0.258
0.840151,2.5799999999999983,0.258
0.850152,2.5799999999999983,0.258
0.860154,2.5799999999999983,0.258
0.870154,2.5799999999999983,0.258
0.8801559999999999,2.5799999999999983,0.258
0.890157,2.5799999999999983,0.258
0.900158,2.5799999999999983,0.258
0.9101589999999999,2.5799999999999983,0.258
0.92016,2.5799999999999983,0.258
0.930161,2.5799999999999983,0.258
0.9401619999999999,2.5799999999999983,0.258
0.9501629999999999,2.5799999999999983,0.258
0.9601649999999999,2.5799999999999983,0.258
0.9701659999999999,2.5799999999999983,0.258
0.980167,2.5799999999999983,0.258
0.9901690000000001,2.5799999999999983,0.258
1.00017,2.5799999999999983,0.258
1.010171,2.5799999999999983,0.258
1.020172,2.5799999999999983,0.258
